Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
global_53,global_53,5715,IND ENG 210,Python for Analytics,0.6550157070159912
global_53,global_53,2733,COMPSCI 171,Cryptography,0.5621434450149536
global_53,global_53,2747,COMPSCI C191,Introduction to Quantum Computing,0.5437748432159424
global_53,global_53,5643,HISTORY 285M,Research Seminars: Middle East,0.6053858399391174
global_53,global_53,7111,MATH 239,Discrete Mathematics for the Life Sciences,0.5972529649734497
global_53,global_53,1065,BIO ENG C106A,Introduction to Robotics,0.6323716640472412
global_53,global_53,3637,EGYPT 102B,Elementary Coptic,0.508787989616394
global_53,global_53,3779,EL ENG C249A,Introduction to Embedded Systems,0.6512130498886108
global_53,global_53,7287,MEC ENG 240B,Advanced Marine Structures II,0.592621922492981
global_53,global_53,5714,IND ENG 199,Supervised Independent Study,0.5392811298370361
global_53,global_53,3703,EL ENG 140,Linear Integrated Circuits,0.4428294897079468
global_53,global_53,5674,IND ENG 24,Freshman Seminars,0.6178069114685059
global_53,global_53,5637,HISTORY 285B,Research Seminars: Europe,0.5915627479553223
global_53,global_53,2237,CIV ENG 132,Applied Structural Mechanics,0.555559515953064
global_53,global_53,1081,BIO ENG C131,Introduction to Computational Molecular and Cell Biology,0.6279382705688477
global_53,global_53,516,ARCH 123,2-D Computer Technology,0.6685694456100464
global_53,global_53,3693,EL ENG 120,Signals and Systems,0.5790324211120605
global_53,global_53,2238,CIV ENG C133,Engineering Analysis Using the Finite Element Method,0.595966100692749
global_53,global_53,1422,MBA 201B,Macroeconomics in the Global Economy,0.6581590175628662
global_53,global_53,1799,CHM ENG 150B,Transport and Separation Processes,0.5048714876174927
global_22,global_22,7554,M E STU 102,Scope and Methods of Research in Middle Eastern Studies,0.6288498044013977
global_22,global_22,9340,PB HLTH 181,Poverty and Population,0.6513991355895996
global_22,global_22,1076,BIO ENG 121L,BioMems and BioNanotechnology Laboratory,0.6748169660568237
global_22,global_22,1131,BIO ENG C223,Polymer Engineering,0.5739474296569824
global_22,global_22,7624,MCELLBI 150,Molecular Immunology,0.45172759890556335
global_22,global_22,6505,LEGALST 172AC,Decolonizing UC Berkeley,0.58933424949646
global_22,global_22,8026,NATAMST 150,Native American Narratives,0.5379067659378052
global_22,global_22,1891,CHEM 105,Instrumental Methods in Analytical Chemistry,0.6367747783660889
global_22,global_22,1054,BIO ENG 24,Freshmen Seminar,0.6482903957366943
global_22,global_22,1362,EWMBA 296,Special Topics in Business Administration,0.6287112236022949
global_22,global_22,1553,MBA 297A,Healthcare in the 21st Century,0.630013644695282
global_22,global_22,1808,CHM ENG 176,Principles of Electrochemical Processes,0.4808501601219177
global_22,global_22,7555,M E STU 109,Model Arab League,0.6173701286315918
global_22,global_22,1859,CHM ENG 300,Professional Preparation: Supervised Teaching of Chemical Engineering,0.6206222176551819
global_22,global_22,1122,BIO ENG C215,Molecular Biomechanics and Mechanobiology of the Cell,0.6128288507461548
global_22,global_22,6764,LINGUIS 297,Research Mentorship,0.6202864050865173
global_22,global_22,1873,CHEM 4B,General Chemistry and Quantitative Analysis,0.6108047366142273
global_22,global_22,1802,CHM ENG 161S,Industrial Chemical Process Design,0.6034283638000488
global_22,global_22,1865,CHEM 1B,General Chemistry,0.5374535322189331
global_22,global_22,1801,CHM ENG 160,Chemical Process Design,0.5797788500785828
global_22,global_22,4330,ESPM C135A,Migration in the Contemporary World: California and Beyond,0.6400461196899414
global_22,global_22,1150,BIO ENG 251,Micro/Nanofluidics for Bioengineering and Lab-On-A-Chip,0.6057361364364624
global_22,global_22,1095,BIO ENG 150,Introduction of Bionanoscience and Bionanotechnology,0.6181722283363342
global_22,global_22,1115,BIO ENG 203,Tissue Engineering lab,0.5521721839904785
global_22,global_22,6758,LINGUIS 290D,Topics in Linguistic Theory: Pragmatics,0.5675650238990784
global_22,global_22,6731,LINGUIS 220A,Advanced Syntax I,0.6889458298683167
global_22,global_22,1072,BIO ENG C117,Structural Aspects of Biomaterials,0.6196556091308594
global_22,global_22,1847,CHM ENG C295R,Applied Spectroscopy,0.6329597234725952
global_22,global_22,1950,CHEM 253C,Materials Chemistry III,0.5389000177383423
global_22,global_22,1799,CHM ENG 150B,Transport and Separation Processes,0.5340101718902588
global_22,global_22,4373,ESPM 175A,Senior Research Seminar in Environmental Sciences,0.6441032886505127
global_22,global_22,8632,PHYSICS 288,Bayesian Data Analysis and Machine Learning for Physical Sciences,0.645469069480896
global_22,global_22,1163,BIO ENG 290,Advanced Topics in Bioengineering,0.6165981292724609
global_22,global_22,8111,NEU 199,Supervised Independent Study,0.6152924299240112
global_22,global_22,1096,BIO ENG 153,"Biotechnology Entrepreneurship: Impact, History, Therapeutics R&D, Entrepreneurship & Careers",0.6338280439376831
global_22,global_22,6745,LINGUIS 250C,Sociolinguistic Analysis: Language and Gender,0.6410636901855469
global_22,global_22,1869,CHEM 3B,Chemical Structure and Reactivity,0.5073264837265015
global_22,global_22,1870,CHEM 3BL,Organic Chemistry Laboratory,0.5605281591415405
global_22,global_22,7574,MIL SCI 132,Applied Leadership in Small Unit Operations,0.6657329797744751
global_22,global_22,7727,MCELLBI 249BB,Research Review in Genetics and Development: Aging and Protein Homeostasis,0.626947283744812
global_22,global_22,1831,CHM ENG 248,Applied Surface and Colloid Chemistry,0.45272010564804077
global_22,global_22,1125,BIO ENG C218,Stem Cells and Directed Organogenesis,0.5026335716247559
global_22,global_22,1853,CHM ENG 295T,Hard-Technology Innovation: Proof-of-Commercial Value Method,0.6570125818252563
global_22,global_22,7596,MCELLBI C100A,Biophysical Chemistry: Physical Principles and the Molecules of Life,0.5557279586791992
global_22,global_22,1959,CHEM 263B,Synthetic Design II,0.601587176322937
global_22,global_22,1149,BIO ENG C250,Nanomaterials in Medicine,0.6554999351501465
global_22,global_22,9324,PB HLTH C150E,Urban and Community Health,0.6234099864959717
global_22,global_22,1846,CHM ENG C295L,Implications and Applications of Synthetic Biology,0.6013343334197998
global_22,global_22,9262,PSYCH 290H,Seminars: Developmental,0.6339070796966553
global_22,global_22,4336,ESPM 140,General Entomology,0.5533413887023926
global_136,global_136,2237,CIV ENG 132,Applied Structural Mechanics,0.5680375099182129
global_136,global_136,2962,DEV ENG 215,Global Poverty: Challenges and Hopes in the New Millennium,0.5174406170845032
global_136,global_136,3930,ENGIN 234,Introduction to Data Structures and Software Engineering,0.6364306211471558
global_136,global_136,3964,ENGIN 270L,Global Leadership Expertise,0.6463162302970886
global_136,global_136,1276,EWMBA 236V,New Venture Finance,0.5615646839141846
global_136,global_136,1465,MBA 237,Topics in Finance,0.5389425158500671
global_136,global_136,2961,DEV ENG 210,Development Engineering Research and Practice Seminar,0.6302889585494995
global_136,global_136,1652,UGBA 141,Production and Operations Management,0.598118245601654
global_136,global_136,2327,CIV ENG 260D,Data Science in Aviation,0.5046252012252808
global_136,global_136,1393,XMBA 253,Decision Making,0.556813657283783
global_136,global_136,1478,MBA 255G,"Gender, Equity, and Leadership in the 21st Century",0.5519583821296692
global_136,global_136,1973,CHEM 277B,Machine Learning Algorithms,0.5541490316390991
global_136,global_136,1392,XMBA 252,Managerial Negotiations,0.5399317741394043
global_136,global_136,1298,EWMBA 262A,Brand Manager Boot Camp,0.59883713722229
global_136,global_136,2158,CY PLAN 214,Infrastructure Planning and Policy: Climate Change Planning and Urban Systems,0.6139264106750488
global_136,global_136,5712,IND ENG 197,Undergraduate Field Research in Industrial Engineering,0.5501986145973206
global_136,global_136,2324,CIV ENG C258,Supply Chain and Logistics Management,0.5295817852020264
global_136,global_136,2946,DES INV 201,Debates in Design,0.610492467880249
global_136,global_136,2183,CY PLAN C261,Community Engagement and Public Participation in Planning Processes,0.5548581480979919
global_136,global_136,1649,UGBA 135,Personal Financial Management,0.5234526991844177
global_136,global_136,3938,ENGIN 241A,Design and Analysis of Modern Structural Materials 1,0.5623306035995483
global_136,global_136,5776,INFO 190,Special Topics in Information,0.5598400831222534
global_136,global_136,10447,STAT 222,Masters of Statistics Capstone Project,0.5820739269256592
global_136,global_136,2328,CIV ENG 261,Infrastructure Systems Management,0.6076635718345642
global_136,global_136,4379,ESPM 176A,"Climate Change, Ecosystems, and Solutions",0.5992480516433716
global_136,global_136,1333,EWMBA 291R,Building Trust-Based Relationships,0.5715106725692749
global_136,global_136,3934,ENGIN 237A,An Introduction to the Basics of Machine Learning,0.5720136165618896
global_136,global_136,1576,PHDBA 239FC,Empirical Asset Pricing,0.5485245585441589
global_136,global_136,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.5636587738990784
global_136,global_136,1653,UGBA 142,Advanced Business Analytics,0.5947102308273315
global_136,global_136,5658,HUNGARI 1B,Introductory Hungarian,0.5854004621505737
global_136,global_136,1278,EWMBA 240,Decision Models,0.6100091934204102
global_136,global_136,1467,MBA 243,"Decisions, Games, and Strategies",0.5206514596939087
global_136,global_136,1388,XMBA 236M,Turnarounds,0.5798077583312988
global_136,global_136,6330,LD ARCH 110L,Ecological Analysis Laboratory,0.5731155872344971
global_136,global_136,3956,ENGIN 270D,Entrepreneurship for Engineers,0.5495829582214355
global_136,global_136,8176,NUC ENG 167,Risk-Informed Design for Advanced Nuclear Systems,0.6330167055130005
global_136,global_136,1422,MBA 201B,Macroeconomics in the Global Economy,0.6173561811447144
global_136,global_136,6218,JOURN 122,The Future of Visual Storytelling,0.6013792753219604
global_136,global_136,1577,PHDBA 239FD,Empirical Corporate Finance,0.5079908967018127
global_136,global_136,527,ARCH 142,Sustainability Colloquium,0.60884028673172
global_136,global_136,5777,INFO 198,Directed Group Study for Advanced Undergraduates,0.5261608362197876
global_136,global_136,2950,DES INV 212,Designing Emerging Technologies II,0.6297056674957275
global_136,global_136,1241,EWMBA 205L,Leadership,0.5784748792648315
global_136,global_136,1427,MBA 205D,Business Communication in Diverse Work Environments,0.6187793612480164
global_136,global_136,3877,ENGIN 120,Principles of Engineering Economics,0.573208212852478
global_136,global_136,9487,PB HLTH 262,Molecular and Cellular Basis of Bacterial Pathogenesis,0.6049538850784302
global_136,global_136,3491,EDUC C251A,"Indigenous Language Revitalization: Contexts, Methods, Outcomes",0.5847451090812683
global_136,global_136,1718,UGBA 194S,Sports Management,0.5232487320899963
global_136,global_136,7577,MIL SCI 431,Applied Team Leadership,0.579345166683197
global_138,global_138,7120,MATH 250B,Commutative Algebra,0.4396909177303314
global_138,global_138,5637,HISTORY 285B,Research Seminars: Europe,0.559054970741272
global_138,global_138,1799,CHM ENG 150B,Transport and Separation Processes,0.49379515647888184
global_138,global_138,7184,MEC ENG 136HL,Hardware Laboratory: Dynamics and Control of Autonomous Flight,0.6110312342643738
global_138,global_138,6779,MAT SCI 111,Properties of Electronic Materials,0.5385280251502991
global_138,global_138,8130,NWMEDIA R1B,New Media Reading and Composition,0.5805209875106812
global_138,global_138,1649,UGBA 135,Personal Financial Management,0.5357284545898438
global_138,global_138,7207,MEC ENG 173,Fundamentals of Acoustics,0.5303797721862793
global_138,global_138,7105,MATH 227A,Theory of Recursive Functions,0.40334177017211914
global_138,global_138,6733,LINGUIS 221,Advanced Formal Semantics I,0.5958928465843201
global_138,global_138,1798,CHM ENG 150A,Transport Processes,0.49564236402511597
global_138,global_138,1800,CHM ENG 154,Chemical Engineering Laboratory,0.5746709108352661
global_138,global_138,3847,"ENE,RES 292A",Tools of the Trade,0.5568982362747192
global_138,global_138,5674,IND ENG 24,Freshman Seminars,0.5990430116653442
global_138,global_138,3848,"ENE,RES 293A",Master's Seminar I: Interdisciplinary Analysis and the Environment,0.6500515937805176
global_138,global_138,1422,MBA 201B,Macroeconomics in the Global Economy,0.6270078420639038
global_138,global_138,1807,CHM ENG 171,Transport Phenomena,0.4908812344074249
global_138,global_138,1808,CHM ENG 176,Principles of Electrochemical Processes,0.44962209463119507
global_138,global_138,5691,IND ENG 162,Linear Programming and Network Flows,0.6040827035903931
global_138,global_138,1790,CHM ENG 103,New Process Implementation: Concept to Commercialization,0.637178897857666
global_138,global_138,5715,IND ENG 210,Python for Analytics,0.6321431398391724
global_138,global_138,5643,HISTORY 285M,Research Seminars: Middle East,0.5675384998321533
global_138,global_138,7137,MATH 275,Topics in Applied Mathematics,0.6372745633125305
global_138,global_138,7205,MEC ENG 170,Engineering Mechanics III,0.5098532438278198
global_138,global_138,5696,IND ENG 170,Industrial Design and Human Factors,0.6317512392997742
global_138,global_138,6732,LINGUIS 220B,Advanced Syntax II,0.6357824802398682
global_138,global_138,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.5698609948158264
global_138,global_138,3895,ENGIN 183C,Challenge Lab,0.6367669105529785
global_138,global_138,5658,HUNGARI 1B,Introductory Hungarian,0.6062310934066772
global_138,global_138,3753,EL ENG 232,Lightwave Devices,0.5525057315826416
global_138,global_138,1780,CELTIC 198,Directed Group Study,0.564649224281311
global_138,global_138,2329,CIV ENG 262,Analysis of Transportation Data,0.5831696391105652
global_138,global_138,2247,CIV ENG 167,Engineering Project Management,0.6091249585151672
global_138,global_138,3952,ENGIN 266B,Spectral Methods for Fluid Dynamics,0.5243074297904968
global_138,global_138,1653,UGBA 142,Advanced Business Analytics,0.6057947874069214
global_138,global_138,7292,MEC ENG 245,Oceanic and Atmospheric Waves,0.5152541995048523
